"","city","cityid","temp","WD","SD","WSE","time","isRadar","Radar","t_json","degree","province"
"132","\u5357\u5b81",101300101,16,"\u897f\u5317\u98ce",0.54,1,2015-01-13 13:30:00,1,"JC_RADAR_AZ9771_JB",1421127000,315,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"133","\u5357\u5b81",101300101,17,"\u4e1c\u5317\u98ce",0.53,1,2015-01-13 15:30:00,1,"JC_RADAR_AZ9771_JB",1421134200,45,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"134","\u5357\u5b81",101300101,17,"\u897f\u5317\u98ce",0.53,2,2015-01-13 14:30:00,1,"JC_RADAR_AZ9771_JB",1421130600,315,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"135","\u5357\u5b81",101300101,17,"\u897f\u5317\u98ce",0.52,2,2015-01-13 16:30:00,1,"JC_RADAR_AZ9771_JB",1421137800,315,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"136","\u5357\u5b81",101300101,7,"\u897f\u98ce",0.94,1,2015-01-13 07:30:00,1,"JC_RADAR_AZ9771_JB",1421105400,270,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"137","\u5357\u5b81",101300101,8,"\u897f\u5317\u98ce",0.89,1,2015-01-13 04:30:00,1,"JC_RADAR_AZ9771_JB",1421094600,315,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"138","\u5357\u5b81",101300101,8,"\u897f\u98ce",0.88,2,2015-01-13 05:30:00,1,"JC_RADAR_AZ9771_JB",1421098200,270,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"139","\u5357\u5b81",101300101,8,"\u897f\u98ce",0.95,2,2015-01-13 08:30:00,1,"JC_RADAR_AZ9771_JB",1421109000,270,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"140","\u5357\u5b81",101300101,8,"\u897f\u98ce",0.93,2,2015-01-13 06:30:00,1,"JC_RADAR_AZ9771_JB",1421101800,270,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"141","\u5357\u5b81",101300101,9,"\u4e1c\u98ce",0.81,2,2015-01-13 00:30:00,1,"JC_RADAR_AZ9771_JB",1421080200,90,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"142","\u5357\u5b81",101300101,9,"\u897f\u5317\u98ce",0.89,1,2015-01-13 02:30:00,1,"JC_RADAR_AZ9771_JB",1421087400,315,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"143","\u5357\u5b81",101300101,9,"\u897f\u5317\u98ce",0.9,1,2015-01-13 01:30:00,1,"JC_RADAR_AZ9771_JB",1421083800,315,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"144","\u5357\u5b81",101300101,9,"\u897f\u98ce",0.91,2,2015-01-13 03:30:00,1,"JC_RADAR_AZ9771_JB",1421091000,270,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"145","\u5357\u660c",101240101,6,"\u4e1c\u5317\u98ce",0.95,2,2015-01-13 04:35:00,1,"JC_RADAR_AZ9791_JB",1421094900,45,"\u6c5f\u897f\u7701"
"146","\u5357\u660c",101240101,6,"\u4e1c\u5317\u98ce",0.95,2,2015-01-13 07:40:00,1,"JC_RADAR_AZ9791_JB",1421106000,45,"\u6c5f\u897f\u7701"
"147","\u5357\u660c",101240101,6,"\u4e1c\u5317\u98ce",0.95,2,2015-01-13 08:40:00,1,"JC_RADAR_AZ9791_JB",1421109600,45,"\u6c5f\u897f\u7701"
"148","\u5357\u660c",101240101,6,"\u4e1c\u5317\u98ce",0.95,2,2015-01-13 09:40:00,1,"JC_RADAR_AZ9791_JB",1421113200,45,"\u6c5f\u897f\u7701"
"149","\u5357\u660c",101240101,6,"\u4e1c\u5317\u98ce",0.95,2,2015-01-13 10:40:00,1,"JC_RADAR_AZ9791_JB",1421116800,45,"\u6c5f\u897f\u7701"
"150","\u5357\u660c",101240101,6,"\u4e1c\u5317\u98ce",0.9,2,2015-01-13 23:35:00,1,"JC_RADAR_AZ9791_JB",1421163300,45,"\u6c5f\u897f\u7701"
"151","\u5357\u660c",101240101,6,"\u4e1c\u5317\u98ce",0.91,2,2015-01-13 02:35:00,1,"JC_RADAR_AZ9791_JB",1421087700,45,"\u6c5f\u897f\u7701"
"152","\u5357\u660c",101240101,6,"\u4e1c\u5317\u98ce",0.94,1,2015-01-13 11:40:00,1,"JC_RADAR_AZ9791_JB",1421120400,45,"\u6c5f\u897f\u7701"
"153","\u5357\u660c",101240101,6,"\u4e1c\u5317\u98ce",0.94,2,2015-01-13 06:40:00,1,"JC_RADAR_AZ9791_JB",1421102400,45,"\u6c5f\u897f\u7701"
"154","\u5357\u660c",101240101,6,"\u4e1c\u5317\u98ce",0.93,2,2015-01-13 03:35:00,1,"JC_RADAR_AZ9791_JB",1421091300,45,"\u6c5f\u897f\u7701"
"155","\u5357\u660c",101240101,6,"\u5317\u98ce",0.9,1,2015-01-13 22:55:00,1,"JC_RADAR_AZ9791_JB",1421160900,0,"\u6c5f\u897f\u7701"
"156","\u5357\u660c",101240101,6,"\u5317\u98ce",0.85,2,2015-01-13 00:50:00,1,"JC_RADAR_AZ9791_JB",1421081400,0,"\u6c5f\u897f\u7701"
"157","\u5357\u660c",101240101,7,"\u4e1c\u5317\u98ce",0.87,1,2015-01-13 18:45:00,1,"JC_RADAR_AZ9791_JB",1421145900,45,"\u6c5f\u897f\u7701"
"158","\u5357\u660c",101240101,7,"\u4e1c\u5317\u98ce",0.89,1,2015-01-13 21:45:00,1,"JC_RADAR_AZ9791_JB",1421156700,45,"\u6c5f\u897f\u7701"
"159","\u5357\u660c",101240101,7,"\u4e1c\u5317\u98ce",0.92,2,2015-01-13 05:40:00,1,"JC_RADAR_AZ9791_JB",1421098800,45,"\u6c5f\u897f\u7701"
"160","\u5357\u660c",101240101,7,"\u4e1c\u5317\u98ce",0.9,1,2015-01-13 14:40:00,1,"JC_RADAR_AZ9791_JB",1421131200,45,"\u6c5f\u897f\u7701"
"161","\u5357\u660c",101240101,7,"\u4e1c\u5317\u98ce",0.9,2,2015-01-13 15:45:00,1,"JC_RADAR_AZ9791_JB",1421135100,45,"\u6c5f\u897f\u7701"
"162","\u5357\u660c",101240101,7,"\u4e1c\u5317\u98ce",0.91,1,2015-01-13 01:35:00,1,"JC_RADAR_AZ9791_JB",1421084100,45,"\u6c5f\u897f\u7701"
"163","\u5357\u660c",101240101,7,"\u4e1c\u5317\u98ce",0.91,1,2015-01-13 13:40:00,1,"JC_RADAR_AZ9791_JB",1421127600,45,"\u6c5f\u897f\u7701"
"164","\u5357\u660c",101240101,7,"\u4e1c\u5317\u98ce",0.93,2,2015-01-13 12:40:00,1,"JC_RADAR_AZ9791_JB",1421124000,45,"\u6c5f\u897f\u7701"
"165","\u5357\u660c",101240101,7,"\u4e1c\u98ce",0.89,1,2015-01-13 16:40:00,1,"JC_RADAR_AZ9791_JB",1421138400,90,"\u6c5f\u897f\u7701"
"166","\u5357\u660c",101240101,7,"\u4e1c\u98ce",0.89,2,2015-01-13 00:35:00,1,"JC_RADAR_AZ9791_JB",1421080500,90,"\u6c5f\u897f\u7701"
"167","\u5357\u660c",101240101,7,"\u5317\u98ce",0.86,2,2015-01-13 19:50:00,1,"JC_RADAR_AZ9791_JB",1421149800,0,"\u6c5f\u897f\u7701"
"168","\u5357\u660c",101240101,7,"\u5317\u98ce",0.88,1,2015-01-13 17:40:00,1,"JC_RADAR_AZ9791_JB",1421142000,0,"\u6c5f\u897f\u7701"
"169","\u5408\u80a5",101220101,4,"\u4e1c\u5317\u98ce",0.87,2,2015-01-13 12:40:00,1,"JC_RADAR_AZ9551_JB",1421124000,45,"\u5b89\u5fbd\u7701"
"170","\u5408\u80a5",101220101,4,"\u4e1c\u5317\u98ce",0.88,2,2015-01-13 10:40:00,1,"JC_RADAR_AZ9551_JB",1421116800,45,"\u5b89\u5fbd\u7701"
"171","\u5408\u80a5",101220101,4,"\u4e1c\u98ce",0.77,2,2015-01-13 05:40:00,1,"JC_RADAR_AZ9551_JB",1421098800,90,"\u5b89\u5fbd\u7701"
"172","\u5408\u80a5",101220101,4,"\u4e1c\u98ce",0.88,2,2015-01-13 08:40:00,1,"JC_RADAR_AZ9551_JB",1421109600,90,"\u5b89\u5fbd\u7701"
"173","\u5408\u80a5",101220101,4,"\u4e1c\u98ce",0.88,2,2015-01-13 09:45:00,1,"JC_RADAR_AZ9551_JB",1421113500,90,"\u5b89\u5fbd\u7701"
"174","\u5408\u80a5",101220101,4,"\u4e1c\u98ce",0.89,2,2015-01-13 11:40:00,1,"JC_RADAR_AZ9551_JB",1421120400,90,"\u5b89\u5fbd\u7701"
"175","\u5408\u80a5",101220101,4,"\u4e1c\u98ce",0.83,2,2015-01-13 07:40:00,1,"JC_RADAR_AZ9551_JB",1421106000,90,"\u5b89\u5fbd\u7701"
"176","\u5408\u80a5",101220101,4,"\u4e1c\u98ce",0.82,1,2015-01-13 06:40:00,1,"JC_RADAR_AZ9551_JB",1421102400,90,"\u5b89\u5fbd\u7701"
"177","\u5408\u80a5",101220101,5,"\u4e1c\u5317\u98ce",0.86,2,2015-01-13 14:40:00,1,"JC_RADAR_AZ9551_JB",1421131200,45,"\u5b89\u5fbd\u7701"
"178","\u5408\u80a5",101220101,5,"\u4e1c\u5317\u98ce",0.86,3,2015-01-13 13:40:00,1,"JC_RADAR_AZ9551_JB",1421127600,45,"\u5b89\u5fbd\u7701"
"179","\u5408\u80a5",101220101,5,"\u4e1c\u5317\u98ce",0.87,1,2015-01-13 15:45:00,1,"JC_RADAR_AZ9551_JB",1421135100,45,"\u5b89\u5fbd\u7701"
"180","\u5408\u80a5",101220101,5,"\u4e1c\u5317\u98ce",0.87,2,2015-01-13 16:40:00,1,"JC_RADAR_AZ9551_JB",1421138400,45,"\u5b89\u5fbd\u7701"
"181","\u5408\u80a5",101220101,5,"\u4e1c\u5317\u98ce",0.95,1,2015-01-13 23:35:00,1,"JC_RADAR_AZ9551_JB",1421163300,45,"\u5b89\u5fbd\u7701"
"182","\u5408\u80a5",101220101,5,"\u4e1c\u5317\u98ce",0.96,2,2015-01-13 00:50:00,1,"JC_RADAR_AZ9551_JB",1421081400,45,"\u5b89\u5fbd\u7701"
"183","\u5408\u80a5",101220101,5,"\u4e1c\u5317\u98ce",0.75,2,2015-01-13 04:35:00,1,"JC_RADAR_AZ9551_JB",1421094900,45,"\u5b89\u5fbd\u7701"
"184","\u5408\u80a5",101220101,5,"\u4e1c\u5317\u98ce",0.94,1,2015-01-13 22:55:00,1,"JC_RADAR_AZ9551_JB",1421160900,45,"\u5b89\u5fbd\u7701"
"185","\u5408\u80a5",101220101,5,"\u4e1c\u5317\u98ce",0.94,2,2015-01-13 17:40:00,1,"JC_RADAR_AZ9551_JB",1421142000,45,"\u5b89\u5fbd\u7701"
"186","\u5408\u80a5",101220101,5,"\u4e1c\u5317\u98ce",0.94,2,2015-01-13 21:45:00,1,"JC_RADAR_AZ9551_JB",1421156700,45,"\u5b89\u5fbd\u7701"
"187","\u5408\u80a5",101220101,5,"\u4e1c\u5317\u98ce",0.97,1,2015-01-13 19:50:00,1,"JC_RADAR_AZ9551_JB",1421149800,45,"\u5b89\u5fbd\u7701"
"188","\u5408\u80a5",101220101,5,"\u4e1c\u5317\u98ce",0.74,2,2015-01-13 03:35:00,1,"JC_RADAR_AZ9551_JB",1421091300,45,"\u5b89\u5fbd\u7701"
"189","\u5408\u80a5",101220101,5,"\u4e1c\u98ce",0.7,1,2015-01-13 00:35:00,1,"JC_RADAR_AZ9551_JB",1421080500,90,"\u5b89\u5fbd\u7701"
"190","\u5408\u80a5",101220101,5,"\u4e1c\u98ce",0.72,2,2015-01-13 01:35:00,1,"JC_RADAR_AZ9551_JB",1421084100,90,"\u5b89\u5fbd\u7701"
"191","\u5408\u80a5",101220101,5,"\u4e1c\u98ce",0.75,2,2015-01-13 02:35:00,1,"JC_RADAR_AZ9551_JB",1421087700,90,"\u5b89\u5fbd\u7701"
"192","\u5408\u80a5",101220101,5,"\u5317\u98ce",0.96,1,2015-01-13 18:45:00,1,"JC_RADAR_AZ9551_JB",1421145900,0,"\u5b89\u5fbd\u7701"
"193","\u547c\u548c\u6d69\u7279",101080101,-1,"\u4e1c\u98ce",0.42,1,2015-01-13 11:00:00,1,"JC_RADAR_AZ9471_JB",1421118000,90,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"194","\u547c\u548c\u6d69\u7279",101080101,-1,"\u897f\u5317\u98ce",0.4,1,2015-01-13 10:00:00,1,"JC_RADAR_AZ9471_JB",1421114400,315,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"195","\u547c\u548c\u6d69\u7279",101080101,-1,"\u897f\u5317\u98ce",0.88,1,2015-01-13 21:00:00,1,"JC_RADAR_AZ9471_JB",1421154000,315,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"196","\u547c\u548c\u6d69\u7279",101080101,-1,"\u897f\u5317\u98ce",0.52,2,2015-01-13 18:00:00,1,"JC_RADAR_AZ9471_JB",1421143200,315,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"197","\u547c\u548c\u6d69\u7279",101080101,-2,"\u5317\u98ce",0.62,4,2015-01-13 22:00:00,1,"JC_RADAR_AZ9471_JB",1421157600,0,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"198","\u547c\u548c\u6d69\u7279",101080101,-2,"\u897f\u98ce",0.39,1,2015-01-13 09:00:00,1,"JC_RADAR_AZ9471_JB",1421110800,270,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"199","\u547c\u548c\u6d69\u7279",101080101,-3,"\u897f\u98ce",0.4,1,2015-01-13 08:00:00,1,"JC_RADAR_AZ9471_JB",1421107200,270,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"200","\u547c\u548c\u6d69\u7279",101080101,-4,"\u5317\u98ce",0.6,5,2015-01-13 23:00:00,1,"JC_RADAR_AZ9471_JB",1421161200,0,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"201","\u547c\u548c\u6d69\u7279",101080101,-5,"\u5317\u98ce",0.59,4,2015-01-13 00:00:00,1,"JC_RADAR_AZ9471_JB",1421078400,0,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"202","\u547c\u548c\u6d69\u7279",101080101,-5,"\u897f\u5317\u98ce",0.43,2,2015-01-13 06:00:00,1,"JC_RADAR_AZ9471_JB",1421100000,315,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"203","\u547c\u548c\u6d69\u7279",101080101,-6,"\u897f\u5317\u98ce",0.42,2,2015-01-13 00:00:00,1,"JC_RADAR_AZ9471_JB",1421078400,315,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"204","\u547c\u548c\u6d69\u7279",101080101,-6,"\u897f\u5317\u98ce",0.41,2,2015-01-13 01:00:00,1,"JC_RADAR_AZ9471_JB",1421082000,315,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"205","\u547c\u548c\u6d69\u7279",101080101,-6,"\u897f\u5317\u98ce",0.45,3,2015-01-13 03:00:00,1,"JC_RADAR_AZ9471_JB",1421089200,315,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"206","\u547c\u548c\u6d69\u7279",101080101,-6,"\u897f\u5317\u98ce",0.47,2,2015-01-13 07:00:00,1,"JC_RADAR_AZ9471_JB",1421103600,315,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"207","\u547c\u548c\u6d69\u7279",101080101,-7,"\u897f\u5317\u98ce",0.46,3,2015-01-13 02:00:00,1,"JC_RADAR_AZ9471_JB",1421085600,315,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"208","\u547c\u548c\u6d69\u7279",101080101,-7,"\u897f\u5317\u98ce",0.46,3,2015-01-13 04:00:00,1,"JC_RADAR_AZ9471_JB",1421092800,315,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"209","\u547c\u548c\u6d69\u7279",101080101,-8,"\u897f\u5317\u98ce",0.48,2,2015-01-13 05:00:00,1,"JC_RADAR_AZ9471_JB",1421096400,315,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"210","\u547c\u548c\u6d69\u7279",101080101,0,"\u4e1c\u5317\u98ce",0.43,1,2015-01-13 13:00:00,1,"JC_RADAR_AZ9471_JB",1421125200,45,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"211","\u547c\u548c\u6d69\u7279",101080101,0,"\u897f\u98ce",0.42,1,2015-01-13 12:00:00,1,"JC_RADAR_AZ9471_JB",1421121600,270,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"212","\u547c\u548c\u6d69\u7279",101080101,1,"\u897f\u5317\u98ce",0.51,1,2015-01-13 19:00:00,1,"JC_RADAR_AZ9471_JB",1421146800,315,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"213","\u547c\u548c\u6d69\u7279",101080101,1,"\u897f\u98ce",0.42,1,2015-01-13 14:00:00,1,"JC_RADAR_AZ9471_JB",1421128800,270,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"214","\u547c\u548c\u6d69\u7279",101080101,1,"\u897f\u98ce",0.48,1,2015-01-13 17:00:00,1,"JC_RADAR_AZ9471_JB",1421139600,270,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"215","\u547c\u548c\u6d69\u7279",101080101,2,"\u4e1c\u5357\u98ce",0.42,1,2015-01-13 15:00:00,1,"JC_RADAR_AZ9471_JB",1421132400,135,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"216","\u547c\u548c\u6d69\u7279",101080101,2,"\u897f\u98ce",0.45,1,2015-01-13 16:00:00,1,"JC_RADAR_AZ9471_JB",1421136000,270,"\u5185\u8499\u53e4\u81ea\u6cbb\u533a"
"217","\u54c8\u5c14\u6ee8",101050101,-10,"\u5317\u98ce",0.73,2,2015-01-13 22:00:00,1,"JC_RADAR_AZ9451_JB",1421157600,0,"\u9ed1\u9f99\u6c5f\u7701"
"218","\u54c8\u5c14\u6ee8",101050101,-10,"\u897f\u5357\u98ce",0.49,2,2015-01-13 09:00:00,1,"JC_RADAR_AZ9451_JB",1421110800,225,"\u9ed1\u9f99\u6c5f\u7701"
"219","\u54c8\u5c14\u6ee8",101050101,-11,"\u4e1c\u5317\u98ce",0.75,1,2015-01-13 23:00:00,1,"JC_RADAR_AZ9451_JB",1421161200,45,"\u9ed1\u9f99\u6c5f\u7701"
"220","\u54c8\u5c14\u6ee8",101050101,-11,"\u5317\u98ce",0.74,1,2015-01-13 00:00:00,1,"JC_RADAR_AZ9451_JB",1421078400,0,"\u9ed1\u9f99\u6c5f\u7701"
"221","\u54c8\u5c14\u6ee8",101050101,-14,"\u5357\u98ce",0.62,2,2015-01-13 00:00:00,1,"JC_RADAR_AZ9451_JB",1421078400,180,"\u9ed1\u9f99\u6c5f\u7701"
"222","\u54c8\u5c14\u6ee8",101050101,-15,"\u4e1c\u5357\u98ce",0.64,2,2015-01-13 01:00:00,1,"JC_RADAR_AZ9451_JB",1421082000,135,"\u9ed1\u9f99\u6c5f\u7701"
"223","\u54c8\u5c14\u6ee8",101050101,-16,"\u4e1c\u5357\u98ce",0.59,2,2015-01-13 02:00:00,1,"JC_RADAR_AZ9451_JB",1421085600,135,"\u9ed1\u9f99\u6c5f\u7701"
"224","\u54c8\u5c14\u6ee8",101050101,-18,"\u4e1c\u5357\u98ce",0.72,2,2015-01-13 03:00:00,1,"JC_RADAR_AZ9451_JB",1421089200,135,"\u9ed1\u9f99\u6c5f\u7701"
"225","\u54c8\u5c14\u6ee8",101050101,-18,"\u4e1c\u5357\u98ce",0.76,1,2015-01-13 08:00:00,1,"JC_RADAR_AZ9451_JB",1421107200,135,"\u9ed1\u9f99\u6c5f\u7701"
"226","\u54c8\u5c14\u6ee8",101050101,-19,"\u4e1c\u5357\u98ce",0.75,1,2015-01-13 07:00:00,1,"JC_RADAR_AZ9451_JB",1421103600,135,"\u9ed1\u9f99\u6c5f\u7701"
"227","\u54c8\u5c14\u6ee8",101050101,-19,"\u4e1c\u5357\u98ce",0.76,2,2015-01-13 05:00:00,1,"JC_RADAR_AZ9451_JB",1421096400,135,"\u9ed1\u9f99\u6c5f\u7701"
"228","\u54c8\u5c14\u6ee8",101050101,-20,"\u4e1c\u5357\u98ce",0.75,2,2015-01-13 06:00:00,1,"JC_RADAR_AZ9451_JB",1421100000,135,"\u9ed1\u9f99\u6c5f\u7701"
"229","\u54c8\u5c14\u6ee8",101050101,-20,"\u4e1c\u98ce",0.74,2,2015-01-13 04:00:00,1,"JC_RADAR_AZ9451_JB",1421092800,90,"\u9ed1\u9f99\u6c5f\u7701"
"230","\u54c8\u5c14\u6ee8",101050101,-8,"\u5317\u98ce",0.78,1,2015-01-13 19:00:00,1,"JC_RADAR_AZ9451_JB",1421146800,0,"\u9ed1\u9f99\u6c5f\u7701"
"231","\u54c8\u5c14\u6ee8",101050101,-8,"\u897f\u5357\u98ce",0.66,3,2015-01-13 12:00:00,1,"JC_RADAR_AZ9451_JB",1421121600,225,"\u9ed1\u9f99\u6c5f\u7701"
"232","\u54c8\u5c14\u6ee8",101050101,-8,"\u897f\u5357\u98ce",0.77,1,2015-01-13 17:00:00,1,"JC_RADAR_AZ9451_JB",1421139600,225,"\u9ed1\u9f99\u6c5f\u7701"
"233","\u54c8\u5c14\u6ee8",101050101,-8,"\u897f\u5357\u98ce",0.72,2,2015-01-13 13:00:00,1,"JC_RADAR_AZ9451_JB",1421125200,225,"\u9ed1\u9f99\u6c5f\u7701"
"234","\u54c8\u5c14\u6ee8",101050101,-8,"\u897f\u5357\u98ce",0.75,2,2015-01-13 14:00:00,1,"JC_RADAR_AZ9451_JB",1421128800,225,"\u9ed1\u9f99\u6c5f\u7701"
"235","\u54c8\u5c14\u6ee8",101050101,-8,"\u897f\u5357\u98ce",0.75,2,2015-01-13 15:00:00,1,"JC_RADAR_AZ9451_JB",1421132400,225,"\u9ed1\u9f99\u6c5f\u7701"
"236","\u54c8\u5c14\u6ee8",101050101,-8,"\u897f\u5357\u98ce",0.76,2,2015-01-13 16:00:00,1,"JC_RADAR_AZ9451_JB",1421136000,225,"\u9ed1\u9f99\u6c5f\u7701"
"237","\u54c8\u5c14\u6ee8",101050101,-8,"\u897f\u5357\u98ce",0.58,3,2015-01-13 11:00:00,1,"JC_RADAR_AZ9451_JB",1421118000,225,"\u9ed1\u9f99\u6c5f\u7701"
"238","\u54c8\u5c14\u6ee8",101050101,-8,"\u897f\u98ce",0.78,1,2015-01-13 18:00:00,1,"JC_RADAR_AZ9451_JB",1421143200,270,"\u9ed1\u9f99\u6c5f\u7701"
"239","\u54c8\u5c14\u6ee8",101050101,-9,"\u5317\u98ce",0.77,2,2015-01-13 21:00:00,1,"JC_RADAR_AZ9451_JB",1421154000,0,"\u9ed1\u9f99\u6c5f\u7701"
"240","\u54c8\u5c14\u6ee8",101050101,-9,"\u5357\u98ce",0.47,3,2015-01-13 10:00:00,1,"JC_RADAR_AZ9451_JB",1421114400,180,"\u9ed1\u9f99\u6c5f\u7701"
"241","\u5929\u6d25",101030100,-1,"\u4e1c\u5357\u98ce",0.6,1,2015-01-13 01:35:00,1,"JC_RADAR_AZ9220_JB",1421084100,135,"\u5929\u6d25\u5e02"
"242","\u5929\u6d25",101030100,-1,"\u4e1c\u5357\u98ce",0.68,1,2015-01-13 00:35:00,1,"JC_RADAR_AZ9220_JB",1421080500,135,"\u5929\u6d25\u5e02"
"243","\u5929\u6d25",101030100,-1,"\u5317\u98ce",0.69,0,2015-01-13 22:55:00,1,"JC_RADAR_AZ9220_JB",1421160900,0,"\u5929\u6d25\u5e02"
"244","\u5929\u6d25",101030100,-1,"\u5317\u98ce",0.72,0,2015-01-13 23:35:00,1,"JC_RADAR_AZ9220_JB",1421163300,0,"\u5929\u6d25\u5e02"
"245","\u5929\u6d25",101030100,-1,"\u5317\u98ce",0.71,0,2015-01-13 00:50:00,1,"JC_RADAR_AZ9220_JB",1421081400,0,"\u5929\u6d25\u5e02"
"246","\u5929\u6d25",101030100,-1,"\u5357\u98ce",0.59,1,2015-01-13 03:35:00,1,"JC_RADAR_AZ9220_JB",1421091300,180,"\u5929\u6d25\u5e02"
"247","\u5929\u6d25",101030100,-1,"\u897f\u98ce",0.61,1,2015-01-13 08:40:00,1,"JC_RADAR_AZ9220_JB",1421109600,270,"\u5929\u6d25\u5e02"
"248","\u5929\u6d25",101030100,-2,"\u5317\u98ce",0.63,0,2015-01-13 04:35:00,1,"JC_RADAR_AZ9220_JB",1421094900,0,"\u5929\u6d25\u5e02"
"249","\u5929\u6d25",101030100,-2,"\u897f\u5357\u98ce",0.63,1,2015-01-13 05:35:00,1,"JC_RADAR_AZ9220_JB",1421098500,225,"\u5929\u6d25\u5e02"
"250","\u5929\u6d25",101030100,-2,"\u897f\u98ce",0.67,1,2015-01-13 07:40:00,1,"JC_RADAR_AZ9220_JB",1421106000,270,"\u5929\u6d25\u5e02"
"251","\u5929\u6d25",101030100,-4,"\u5317\u98ce",0.67,0,2015-01-13 06:40:00,1,"JC_RADAR_AZ9220_JB",1421102400,0,"\u5929\u6d25\u5e02"
"252","\u5929\u6d25",101030100,0,"\u5317\u98ce",0.66,0,2015-01-13 21:45:00,1,"JC_RADAR_AZ9220_JB",1421156700,0,"\u5929\u6d25\u5e02"
"253","\u5929\u6d25",101030100,0,"\u5357\u98ce",0.57,2,2015-01-13 02:35:00,1,"JC_RADAR_AZ9220_JB",1421087700,180,"\u5929\u6d25\u5e02"
"254","\u5929\u6d25",101030100,1,"\u4e1c\u5357\u98ce",0.55,1,2015-01-13 19:50:00,1,"JC_RADAR_AZ9220_JB",1421149800,135,"\u5929\u6d25\u5e02"
"255","\u5929\u6d25",101030100,1,"\u897f\u5357\u98ce",0.55,1,2015-01-13 09:40:00,1,"JC_RADAR_AZ9220_JB",1421113200,225,"\u5929\u6d25\u5e02"
"256","\u5929\u6d25",101030100,1,"\u897f\u5357\u98ce",0.54,1,2015-01-13 10:40:00,1,"JC_RADAR_AZ9220_JB",1421116800,225,"\u5929\u6d25\u5e02"
"257","\u5929\u6d25",101030100,2,"\u5317\u98ce",0.49,0,2015-01-13 18:45:00,1,"JC_RADAR_AZ9220_JB",1421145900,0,"\u5929\u6d25\u5e02"
"258","\u5929\u6d25",101030100,2,"\u897f\u5357\u98ce",0.51,2,2015-01-13 11:40:00,1,"JC_RADAR_AZ9220_JB",1421120400,225,"\u5929\u6d25\u5e02"
"259","\u5929\u6d25",101030100,3,"\u897f\u5357\u98ce",0.42,1,2015-01-13 17:40:00,1,"JC_RADAR_AZ9220_JB",1421142000,225,"\u5929\u6d25\u5e02"
"260","\u5929\u6d25",101030100,3,"\u897f\u5357\u98ce",0.49,1,2015-01-13 12:40:00,1,"JC_RADAR_AZ9220_JB",1421124000,225,"\u5929\u6d25\u5e02"
"261","\u5929\u6d25",101030100,4,"\u897f\u5357\u98ce",0.44,1,2015-01-13 13:40:00,1,"JC_RADAR_AZ9220_JB",1421127600,225,"\u5929\u6d25\u5e02"
"262","\u5929\u6d25",101030100,4,"\u897f\u5357\u98ce",0.38,1,2015-01-13 16:40:00,1,"JC_RADAR_AZ9220_JB",1421138400,225,"\u5929\u6d25\u5e02"
"263","\u5929\u6d25",101030100,5,"\u5357\u98ce",0.39,1,2015-01-13 15:45:00,1,"JC_RADAR_AZ9220_JB",1421135100,180,"\u5929\u6d25\u5e02"
